LABEL,TEXT
0,cadet made  daddi  true  well
0,dont want start studi today
1,upset time  best thing ever happen
0,hear veri much good
1,corona listen cafe
0,reason iphon speak auto correct mail  even though assist function turn
1,sail
1,watchin awesom drift
1,away appli higher anoth option
1,good morn hope either cold fever   ruin monday
0,heard david carradin   watch   last night
1,pleas bring fairli regular updat like     pleas
0,love episod  onli   awesom love
0,know  band pretti much gone melt
1,clever freedom mother
1,money honey
1,
1,friday love
0,night twitter world back work
0,onli thing left apart would like take parent  want  ¦
0,felt dick everyon  point laugh never felt silli sausag
0,nevermind sonic  open accept  applic bright side chapter convent  awesom
1,pretti laden
0,twitter cold
1,twitter  uahauha
0,awkward
1,thank  never
0,catchi   wait  album wish show
0,blew  balloon tast smell like burnt rubber cricket headach
1,ballad much better
0,gloomi
1,back till sunday night hope everyon  amaz weekend  love twitterworld
1,make older month howev look like year  still
0,yeah epicfail part
0,prepar mammoth hour telecom hate
1,state band love tweet make music grand  follow good time
0,accept befor storm   stupid feel
0,ooooooo miss
0,aaaaaa  star trek  weekend least wire transform date
1,miss flavor last year liiiiif move coloni  good
0,talk girlfriend   wish could   littl  later usual tonight
1,heard felt
1,realli good night soon
0,sadli  prepar lectur give tomorrow  dust
1,love veri expens look bunch flower pick garden  afternoon
0,surgeri today
1,ahahahhahaahhahh pleaseeeee yeah  number last night
0,watch miss stupid alarm didnt
0,movi  hangover miss   hour  listen   idea might paranoid
1,happi birthday
0,take  hospit hope alright
0,
0,book   sister today guess
0,iphon rock love search screen still wait appl releas disk
1,repres  anyway want wish  best luck
1,cheesecak could  finish smell  yeeeuuuuck curri puff wait cheat
0,hungri  mani page today feel come need cheeseburg
0,cast  nativ american
0,total obviou right mayb  would feel better anyway
0,tire  soon someth  lame
1,awesom perfum name smell like death love   serious market want
1,love pour  hand  brow love  song
1,cream make  happi
1,veri nice shirt today look comfort still profession
0,movi shall walk rain veri annoy want
1,want repeat last night
1,bout watch  fight
0,saturday  tonight
0,dont feel good
0,date  alreadi instal phone default  mine
0,life good exit  hallway stuck world
0,sleep
0,head  need  home
1,need help twitter
1,better  back
0,hear awesom
1,happi   whole  person would listen everyday contrast
1,page coffe deck
1,hang shack judith watch game
1,dangerå x91t    sound theme newã¼nk   cinetrip
1,talk newspap  alway
1,offic veri littl connect  mind
0,feel
1,¿ excit upcom rendezv
0,well  shut mine clue   contact peopl
0,ident seem  broken upgrad
0,glad back home time studi test tomorrow
1,order seed pink cherri tomato sudduth brandywin moon star melon assort pepper  grow season
1,head villag come find unless creepi stalker pleas
1,email flora great count intro email come minut
1,laugh
1,wonder crazi shit      becaus make nigra  damn cant complain least
0,read  dunno send    think font
1,dear divers burst susan bowl shit happen
0,histori essay exam today scar
1,guess
1,play
0,look practic cheap   pari appar pari cheap accommod dont  hand
0,lost favourit sunglass
0,mean love stranger call      life
1,haha funni   brother
0,well damn fail  around shit
0,babi funer   chloe grace  later
1,drjaxxth  tonight show backdrop  look  like super mario
0,watch closer read tomorrow morn
0,sadli brian bring back  della euphem onli time tell
1,think     hockey match soon   watch  movi award toodl tweet
0,yeah rememb poor made
0,broke joke  save skate miss  much
1,well   twitter back report client  tweet
0,convent year usual though  show never  anyth  busi
1,also mention around showcas latest greatest game
1,bike metro park east side
1,rumour everywher hope   distract loveee danc move
0,lame  understand  book explain logic answer match game someon  help last
0,final invit list transform  hope  empti  feel left mani  watch alreadi
0,spend time brother befor leaf whole summer tomorrow
1,cant wait
1,want nice food someon make someth
1,matar  depot chen  goodwood
1,also pleas note guest  except quiet kick time  leigh shout
0,motiv  licenc stop flank friend
1,want  work soon
0,twitter mainten coupl   whatev
0,want call  sorri rough  date  delay stuff
0,maria right
0,life goal  real play free  chicago tonight lyric someon pleas  goodmorn
1,feel better
0,actual    game   took
1,cheer sidelin
1,plan  simpli springfield websit  next week hope
1,goodnight
0,kiss fame better  close
1,well grow befor know take time
1,kitti second best curler  planet
1,wonder  email chat
0,prom mother chang dress
0,yeah  look damp ride home
1,think rock thumb take stride
0,actual like titl mayor twittervil
1,becaus famili clearli rock life
1,thankyou episod   cough pizza christma
0,know lamb  bacon alway look smell good cant deal cant handl dude
1,rollerblad paloooo text plan
1,johnson citi right around corner keep prayer  bless
0,poor laptop atleast still  break someth
1,appli next seri
1,morn twin anoth long  barn  clip auction
0,yeah well nobodi care     realli scare dream
0,thank went  friend kati might  someth tomorrow even  sunday
0,behind
1,keep back later
0,firework electr parad  suck
0,email code work   alreadi redeem
1,religion geographi hello
0,hardli  sleep  terribl phase   sleep veri   taken  station
1,laptop fold laundri   bore
1,excit   meet tomorraa     cooooossstttaaa rrriiicccaaa
1,twitter
1,found right took effort followfriday
1,supernatur final
0,hungri   take long order minut
1,
0,wait train veri cold
0,fuck    work cant   present internet revis
0,enjoy everi  today befor start studi  tomorrow goal   monday lath
0,much wish could hold   last time
1,awwwwww come think happen scotland
0,summer break almost
0,work bore stuff wash love  visit   australia  chip diet fail tonight
0,ahhhhhhhhhh photo facebook  dear  dont want look
1,budget happen octob rememb
1,studio
1,hahahaha  tire
0,
0,cooki   blatant market
1,becaus suck obvious
1,didnt know babi   contrast
1,finish watch danc star glad  went home also watch real housew  reunion  premier
1,delet previou post twitter start anew
0,sleep anyth
1,wait  love
1,work play make lisa dull girl  today
0,damn  miss last night chart somehow   imagin celebr  front  surf
1,talkin bout good luck   break   sound better
0,quot amaz almost love thank
1,babi tonight hell yeah
1,thank
0,read costli decis made last minut
0,never talk anymor
1,haha bought quit  thing mine cost togeth mayb euro think  good time
0,sleep anyth tonight earli
1,practic  word brigad mean thank   come
1,even  help headach
1,love
0,scare ewwwwi  movi insan
0,come comic  patient pass away month
0,closest riski free highway wound star debut clement  happi debut  ness best
1,well  nice break back work tweak  even news
1,thank much everyon proxi tonight  much  readi  rock countri
1,love need  heart angel sweet dream
0,home miss neighbour
1,money nike fund
0,read   kate  divorc
1,thank dude mean
1,sign  need shower   meet friend coffe catch great
0,pretti much sure italian anyway sincer  time   alarm ring
1,test twitter veri origin
0,hate airlin  arriv time
1,come break buri finish
1,trvsdjam mark  pedia
1,whoop beer
0,onli page creamchees  juic twtrcon
1,phone tomorrow
0,feel  miss musicmatch breakfast  calendar remind went
1,pleas wait request code
0,still
1,cool relax
0,variant wildbil   nulldev
0,rington  download first hour wherea mobil rington   download
1,sign twitter
1,great hear take   macbeth went well find renew love actual haha
0,lauren feel veri lone want home
0,want miss last  school
0,week well   coliseum still back
0,invit
0,yeah look radar   find  spot anywher
1,sound wonder realli want learn play tenni  summer
0,voodoo hangov  suck feel like smoke pack cigarett  even
1,good  anyth good
0,hate   first   camilla
0,wish could tonight  wallet
0,stole ship  figur thief
1,haha   lead  gorgeou look  pictur twitpic
0,hate break laker
0,sorri hope   unpleas surpris  ordeal
0,newcastl
0,tell  solo   also  love  within plaza  follow  friend
1,well probabl said year
1,
1,
1,magnet energi emot affect thought
1,send weird
0,alon tonight
0,debut distant famili member wait ballroom open bore
1,nokia smartphon jibjib  best twitter client support twitpic directli camera jaffacak
0,would love  money
1,late  figur    scrape sideway
0,lucki wait ride
0,could finish  time
1,yaman    crush    haha  yaman busi  quit product actual tweet
1,gone primari
1,realli   back  news latest  fashion hymn choic
0,feel sick   weather kill
1,excit   week almost like christma   tomorrow night xbox live great week  work
0,sorri  email soup toast
0,somebodi  littl puppi  highway dead ruin good night
0,phone broke  phone tomorrow hope
1,final twitter
0,wish could sleep like
0,know seen sweet
0,rain   expect today make whole  gloomi
1,cloudi call    fleetwood  hour
0,back home expect    complain also  contest
1,hope happi sweet becaus onli ever deserv feel
1,charger work   know episod     dive parachut   deploy
1,becaus beauti like flower
0,hope feel better hungri mayb caus pain
0,twitter  hour  soon
1,sure   mind
1,peter good  follow work extrem network
0,miss babe gone week virginia
1,disneyland technic california adventur  tower terror
1,live dont mind  check someth broadcast live
1,issn work  morn
1,lmaz thought  fuck world guess  wrong
1,
1,hope amaz time
1,essay case
1,dead disco dead funk dead rock  roll
0,thought plan coffe     view blog  allow
0,million   look like belief choic  blame michael instead jake nice  finish last
1,adventur island check hard rock orlando check univers studio check  lobster check love
1,happi mother
0,find
1,excit  thought  entertain enough  thing
1,count bless dont thank  enough talk punk  today great  goodnight
0,want  back sleep isnt allow
1,okay thank prompt respons hope
0,work today work rest week
0,mathemat test monday  anyon help
0,march time sorri  pride
1,invit interview part time chariti role
1,told great bodi would hold
0,wonder  thought open redbul fell ground  good idea
0,bait  bill  long weekend
0,wish could coach money  show tonight noblesvil
1,want hear scream   reason   jungl
0,yeah alex girlfriend pathet
0,last night  anoth    sick   damn hope noth
1,miss sure whole thing either heck learn
1,total agre score glad like
0,wake today work last  tonight ladykil
1,chat good friend
0,forget  boil   watch statu  never progress sure
1,super thirti want  home sleep
0,kate  favourit apprentic
0,cream mmmm  vandal
1,disneycollegeprogram    question messag facebook
1,right eric annoy  like first place
0,better attack work
1,miss
0,wellllll sorri busi grind
1,aunt champagn dinner celebr belli feel pretti warm right
0,need salad  rest citi
1,goodmorn feel crappi  morn everyon morn
0,miss friend
1,thank  sweater though sugar queen  havent upto much today  lazi luci
0,ware post onli time  switzerland
1,haha okay good  well yeah sometim realli like lyric think realli easi relat
1,second night    befor  start rise good night inde
0,
1,church tomorrow  swim
1,woohooo  pandora iphon australia veri happi super excit site
1,love cant wait come make feel whole
0,pain   sleep
1,could impress  york  teacher skill like watch wrath
1,offic someon want  hous utrecht
0,good    hold  live australia still week
0,monday morn
1,rumor actual  show
1,slept well
1,haha   awesom either  plane ticket  york whole month
1,good night
1,dang breakfast checkertail came  watch girl jessica alba good luck chuck
0,crazi  week  school bore
0,janeeeyi    lama figurin sorta look like camel bahai remind local miss
1,tell    play
0,want  make
0,fuck miss much
1,thank keep miss thing caus need like sleep  post last night  epic
1,updat multipli check
0,disconnect verizon  account today make difficult felt good   suggest verizon
1,work athlet world bryan clay hawaiian grown
1,goodwood moooorn manila  jone monkey come manila father  concert   «
1,glad insan keep entertain
0,black side town luck  alreadi goos someon debat owner today
0,shut room  thing  live pretti simpli
1,follow  know  email especi import
1,daniel beach awesom birthday lookout sweet
1,
1,haha shell learn spell poet  watch parent trap last night
1,yeah   work goggl mind
0,farewel parti friend  back england year live
1,take back
1,rainbow
1,week anoth nation spot today studio cartoon charact part think  voic thing work
1,chelsea  everton bull  chief hello sport sunday
0,glad thing  back normal  friend leav   kick  leaf
0,feel well
1,spent   summari  note still like subject summari think tonight  need sleep alreadi
0,sure kill  digit camera parent  yesterday
0,audio  taken
0,blue lose
1,suck
0,alway scare particip like fuck knew
0,hamilton  last time drive around grew
0,last tweetdeck updat broke  piti less featur never good
0,server never came check  soda tast like crap  card twice
0,didnt know friend call love sorri daniel prefer friend
0,compet  time  work tight curv booth
1,meet everyon mama hous   swim love sunday
1,thank  consist encourag inspir similar thing futur good sens humor
0,pray jare good  monitor work decad cant wait  back
1,veri
1,noth
0,know world convinc shall never   realli love
1,pleas watch  movi friend thank
1,need someth  keep distract
1,haha labour time must finish clean
0,hayfev actual kill
1,someon hack twitter think  pump  excit info found   happen
1,tour disney  summer graduat haha
1,home  movi later  seventeen
0,squar
0,play  dire cerberu without keyboard mous
1,came back  marcu johnson great compani great night
1,load averag  world record certain server
1,clean    today  excit havent hung awhil well besid
0,invit speak futureproof  diego hope  involv anoth time
1,china buffet king  awesom ¿   pint manner  love summer
1,guess password
0,time halo  think comput becaus   afford xbox live friday
0,ahhhaaaa mous button click regularli also   work today
1,first visit look interest
0,dang cant  ticket   concert
0,onli babel cream chees frappuccino today
0,know nice   roommat miss
0,long away
0,mainli cinnamon chain honey south throat  keep even cream cracker
1,much better tonight show rock hous proud honor part
1,answer   worri   thank
0,twitter friend  none friend twitter
0,miss  girl like idea
0,sick allergytast sure time miss saigon audit splendid
0,come
1,goodwood morn  breakfast
1,tutori
1,head home chillout
0,smoke  drink coffe need start work final project univ
1,meet fremantl rocker westcott eagl next week
1,want work sunday morn iplay music segments chapters tracklist link music
0,went hair salon rain like best    come  suck
0,soon tire   seem  sleep
1,thank much tweet
0,catherin doesnt  shit
1,veri nice twitter
0,brandi  pleas give  anoth full moon afrodisiac  legal troubl behind  leav inspir shit alon
1,thank  sprinkl tomorrow
0,doesnt know person call answer know  call   found
0,happen
1,mmmmmmm milki milk dummi might  film studi  mayb peter
1,look  babi
1,least done
0,need  veri badli sigh
1,finish studi  good time pray phone    time talk friend
1,
0,told feel  confus
1,best wife ever
1,refer tenni thing  anyway think grade extrem charit least
0,miss soooo much realli feel like   much annoy true miss much
1,coffe famili coffe shop  room  stringbeancoffeeshop
1,free sofa  luci
1,school chemistri paper chill back home listen music
0,twitter page background gone  know  comput
0,
0,chuck miss radio  stay offic hour
1,bedsid    readi weekend full besid  dear chico graduat bless presenc
1,lunch  hunt
0,monday play month tour  damn  japan date
0,wonder  anyth  tract transplant want replac intestin healthier
0,gone wast   even give  look
1,finish  pizza
1,onli holiday gutter    week least welcom
1,three week maryland
0,
0,never
1,jame taylor tune someth  move
1,work mayb take charli petsmart later
1,basshunt tonight shoot
0,onli temporari thing  hook  stuck
1,amaz voic releas album soon love
1,mrsjdub    today
0,bill kill sure first make  joke
0,want  nick  sweet
0,guess  tornado sever storm warn honorari     outsid take work break
1,good night excit  fish tomorrow
1,love
1,perform  test shock
0,true blood episod demand onli
1,return forest sarah merci lost  wood
1,proud   piec work keep papa
0,woke    pizza breakfast also dentist appoint     check earli  miss band though
